attribution,basis,instrument_class,auscope_sites,funding_names_auscope,manufacturer,model,serial,serial_reconstructed,serial_merged,serial_variant_conflict,integrated_node,roles,n_networks,networks,networks_auscope,networks_other,n_networks_other,n_deployments,coverage_start,coverage_end,coverage_pidinst,still_deployed,countries,network_dois,raw_model_variants
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,130,False,,False,False,datalogger,4,4J; 5G; 5J; 8J,5G; 5J,4J; 8J,2,5,2013-01-01,2022-06-12,2013-01-01/2022-06-12,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,132,False,,False,False,datalogger,1,1K,,1K,1,1,2015-02-06,2015-08-11,2015-02-06/2015-08-11,False,Australia,,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,134,False,,False,False,datalogger,5,1L; 1Q; 4J; 6T; 8J,,1L; 1Q; 4J; 6T; 8J,5,5,2013-09-19,,2013-09-19/,True,AUS; Australia,10.7914/4e87-j738; 10.7914/63mk-n625; 10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,135,False,,False,False,datalogger,3,4J; 8J; 9V,,4J; 8J; 9V,3,3,2012-11-22,2023-01-29,2012-11-22/2023-01-29,False,Antarctica; Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012; 10.7914/nrw9-9825,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,137,False,,False,False,datalogger,1,5G,5G,,0,2,2019-08-02,2022-06-10,2019-08-02/2022-06-10,False,Australia,10.7914/SN/5G_2018,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,138,False,,False,False,datalogger,5,6C; 6Y; 8J; 9X; ZR,6Y,6C; 8J; 9X; ZR,4,7,2009-06-17,2023-10-12,2009-06-17/2023-10-12,False,Antarctica; Australia; NZ,10.7914/SN/6C_2015; 10.7914/SN/8J_2012; 10.7914/SN/ZR_2009; 10.7914/b1k3-3c71; 10.7914/jr68-qq17,ANU LPR-200 (ANUSR); ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,139,False,,False,False,datalogger,1,8J,,8J,1,1,2013-09-19,2014-08-06,2013-09-19/2014-08-06,False,Australia,10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,1399,False,,False,False,datalogger,1,YS,,YS,1,1,2014-10-20,2018-12-13,2014-10-20/2018-12-13,False,Indonesia,,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,140,False,,False,False,datalogger,3,4J; 6K; 8J,6K,4J; 8J,2,3,2013-12-23,2021-09-03,2013-12-23/2021-09-03,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,142,False,,False,False,datalogger,2,4J; 8J,,4J; 8J,2,2,2012-11-22,2015-10-17,2012-11-22/2015-10-17,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,144,False,,False,False,datalogger,4,6C; 6Y; 8J; 9X,6Y,6C; 8J; 9X,3,4,2013-09-18,2023-10-18,2013-09-18/2023-10-18,False,Antarctica; Australia; NZ,10.7914/SN/6C_2015; 10.7914/SN/8J_2012; 10.7914/b1k3-3c71; 10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,146,False,,False,False,datalogger,4,1K; 5G; 8M; WG,5G,1K; 8M; WG,3,5,2013-11-08,2026-05-11,2013-11-08/2026-05-11,False,Australia,10.7914/SN/5G_2018; 10.7914/SN/8M_2016; 10.7914/xagc-se62,ANU LPR-200; ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,147,False,,False,False,datalogger,1,1Q,,1Q,1,1,2016-03-11,2017-10-24,2016-03-11/2017-10-24,False,Australia,10.7914/SN/1Q_2016,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,148,False,,False,False,datalogger,2,1Q; 4J,,1Q; 4J,2,2,2014-09-10,2017-09-05,2014-09-10/2017-09-05,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,150,False,,False,False,datalogger,2,6Y; 8J,6Y,8J,1,2,2012-11-20,2023-10-12,2012-11-20/2023-10-12,False,Australia; NZ,10.7914/SN/8J_2012; 10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,153,False,,False,False,datalogger,2,4J; 8J,,4J; 8J,2,3,2012-11-22,2015-10-08,2012-11-22/2015-10-08,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,154,False,,False,False,datalogger,2,6K; 8J,6K,8J,1,2,2012-11-21,2022-02-21,2012-11-21/2022-02-21,False,Australia,10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,155,False,,False,False,datalogger,5,1Q; 3G; 4J; 5G; 8J,3G; 5G,1Q; 4J; 8J,3,5,2013-09-12,2021-10-26,2013-09-12/2021-10-26,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,157,False,,False,False,datalogger,2,8J; 9V,,8J; 9V,2,2,2014-01-17,2019-11-09,2014-01-17/2019-11-09,False,Antarctica; Australia,10.7914/SN/8J_2012; 10.7914/nrw9-9825,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,158,False,,False,False,datalogger,3,3G; 4J; 8J,3G,4J; 8J,2,3,2013-09-11,2019-03-31,2013-09-11/2019-03-31,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,160,False,,False,False,datalogger,4,1Q; 3G; 6K; 8J,3G; 6K,1Q; 8J,2,4,2013-09-12,2022-01-15,2013-09-12/2022-01-15,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,162,False,,False,False,datalogger,4,4J; 6K; 8J; 8M,6K,4J; 8J; 8M,3,4,2013-09-14,2022-01-16,2013-09-14/2022-01-16,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012; 10.7914/SN/8M_2016,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,163,False,,False,False,datalogger,1,WG,,WG,1,3,2022-12-01,2026-04-24,2022-12-01/2026-04-24,False,Australia,10.7914/xagc-se62,ANU LPR-200
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,164,False,,False,False,datalogger,3,4J; 8J; 9V,,4J; 8J; 9V,3,3,2013-09-10,2019-02-09,2013-09-10/2019-02-09,False,Antarctica; Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012; 10.7914/nrw9-9825,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,165,False,,False,False,datalogger,4,3G; 4J; 5G; 8J,3G; 5G,4J; 8J,2,4,2013-09-15,2022-06-03,2013-09-15/2022-06-03,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,166,False,,False,False,datalogger,3,4J; 6T; 8J,,4J; 6T; 8J,3,3,2014-01-16,,2014-01-16/,True,AUS; Australia,10.7914/4e87-j738; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,167,False,,False,False,datalogger,4,1Q; 4J; 6K; 8J,6K,1Q; 4J; 8J,3,5,2013-09-15,2021-12-25,2013-09-15/2021-12-25,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,168,False,,False,False,datalogger,5,3G; 4J; 5G; 6T; 8J,3G; 5G,4J; 6T; 8J,3,6,2013-09-15,,2013-09-15/,True,AUS; Australia,10.7914/4e87-j738; 10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,169,False,,False,False,datalogger,2,4J; 8J,,4J; 8J,2,2,2013-09-16,2016-02-09,2013-09-16/2016-02-09,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,170,False,,False,False,datalogger,5,3G; 4J; 5G; 8J; ZJ,3G; 5G; ZJ,4J; 8J,2,6,2014-05-19,2028-04-01,2014-05-19/2028-04-01,False,Australia; NZ,10.7914/0zmj-7e94; 10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,171,False,,False,False,datalogger,1,6Y,6Y,,0,1,2022-10-25,2023-10-17,2022-10-25/2023-10-17,False,NZ,10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,172,False,,False,False,datalogger,4,3G; 4J; 5G; 6K,3G; 5G; 6K,4J,1,4,2014-05-22,2022-06-10,2014-05-22/2022-06-10,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/6K_2020,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,173,False,,False,False,datalogger,3,1Q; 6C; 8J,,1Q; 6C; 8J,3,3,2013-09-14,2017-07-26,2013-09-14/2017-07-26,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/6C_2015; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,174,False,,False,False,datalogger,2,4J; 8J,,4J; 8J,2,2,2013-09-11,2015-07-22,2013-09-11/2015-07-22,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,176,False,,False,False,datalogger,4,1Q; 4J; 8J; WG,,1Q; 4J; 8J; WG,4,5,2013-09-12,2024-06-02,2013-09-12/2024-06-02,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012; 10.7914/xagc-se62,ANU LPR-200; ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,177,False,,False,False,datalogger,4,1Q; 4J; 6K; 8J,6K,1Q; 4J; 8J,3,5,2013-09-13,2022-05-28,2013-09-13/2022-05-28,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,179,False,,False,False,datalogger,3,1Q; 4J; 8J,,1Q; 4J; 8J,3,3,2013-09-15,2017-10-23,2013-09-15/2017-10-23,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,180,False,,False,False,datalogger,5,1L; 1Q; 4J; 5G; 8J,5G,1L; 1Q; 4J; 8J,4,5,2013-09-15,2022-06-08,2013-09-15/2022-06-08,False,Australia,10.7914/63mk-n625; 10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,181,False,,False,False,datalogger,1,8J,,8J,1,1,2013-09-11,2014-07-30,2013-09-11/2014-07-30,False,Australia,10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,182,False,,False,False,datalogger,3,1K; 6Y; 9X,6Y,1K; 9X,2,3,2014-10-16,2023-10-15,2014-10-16/2023-10-15,False,Antarctica; Australia; NZ,10.7914/b1k3-3c71; 10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,183,False,,False,False,datalogger,3,1Q; 3G; 8J,3G,1Q; 8J,2,3,2013-09-12,2018-10-16,2013-09-12/2018-10-16,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,184,False,,False,False,datalogger,2,4J; 8J,,4J; 8J,2,2,2013-09-13,2015-10-24,2013-09-13/2015-10-24,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,185,False,,False,False,datalogger,3,1K; 3G; 5G,3G; 5G,1K,1,3,2015-02-04,2022-06-10,2015-02-04/2022-06-10,False,Australia,10.7914/SN/5G_2018,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,186,False,,False,False,datalogger,3,1E; 6Y; 9X,6Y,1E; 9X,2,3,2013-11-13,2023-10-16,2013-11-13/2023-10-16,False,Antarctica; Australia; NZ,10.7914/SN/1E_2013; 10.7914/b1k3-3c71; 10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,187,False,,False,False,datalogger,3,4J; 6K; 8J,6K,4J; 8J,2,3,2013-09-10,2021-09-16,2013-09-10/2021-09-16,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,188,False,,False,False,datalogger,1,8J,,8J,1,1,2013-09-16,2014-05-18,2013-09-16/2014-05-18,False,Australia,10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,189,False,,False,False,datalogger,4,4J; 6Y; 8J; ZJ,6Y; ZJ,4J; 8J,2,4,2013-09-11,2028-04-01,2013-09-11/2028-04-01,False,Australia; NZ,10.7914/0zmj-7e94; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012; 10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,190,False,,False,False,datalogger,4,1Q; 4J; 6K; 8J,6K,1Q; 4J; 8J,3,4,2013-12-23,2022-01-17,2013-12-23/2022-01-17,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,191,False,,False,False,datalogger,4,1Q; 4J; 8J; WG,,1Q; 4J; 8J; WG,4,4,2014-01-17,2023-11-27,2014-01-17/2023-11-27,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012; 10.7914/xagc-se62,ANU LPR-200; ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,192,False,,False,False,datalogger,3,1Q; 5G; 8J,5G,1Q; 8J,2,3,2013-09-12,2022-06-09,2013-09-12/2022-06-09,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,193,False,,False,False,datalogger,5,1E; 6C; 6Y; 9X; ZJ,6Y; ZJ,1E; 6C; 9X,3,5,2013-11-15,2028-04-01,2013-11-15/2028-04-01,False,Antarctica; Australia; NZ,10.7914/0zmj-7e94; 10.7914/SN/1E_2013; 10.7914/SN/6C_2015; 10.7914/b1k3-3c71; 10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,194,False,,False,False,datalogger,2,4J; 8J,,4J; 8J,2,2,2013-09-11,2015-05-08,2013-09-11/2015-05-08,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,195,False,,False,False,datalogger,6,1Q; 4J; 5G; 5J; 8J; WG,5G; 5J,1Q; 4J; 8J; WG,4,8,2013-09-10,2026-05-11,2013-09-10/2026-05-11,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012; 10.7914/xagc-se62,ANU LPR-200; ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,196,False,,False,False,datalogger,5,3G; 4J; 5G; 6T; 8J,3G; 5G,4J; 6T; 8J,3,5,2013-09-18,,2013-09-18/,True,AUS; Australia,10.7914/4e87-j738; 10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,197,False,,False,False,datalogger,3,5G; 5J; 8J,5G; 5J,8J,1,3,2013-09-10,2022-06-03,2013-09-10/2022-06-03,False,Australia,10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,198,False,,False,False,datalogger,5,4J; 6Y; 8J; 9X; ZJ,6Y; ZJ,4J; 8J; 9X,3,5,2013-09-10,2028-04-01,2013-09-10/2028-04-01,False,Antarctica; Australia; NZ,10.7914/0zmj-7e94; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012; 10.7914/b1k3-3c71; 10.7914/jr68-qq17,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,199,False,,False,False,datalogger,1,8J,,8J,1,1,2013-09-11,2014-07-30,2013-09-11/2014-07-30,False,Australia,10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,20,False,,False,False,datalogger,1,WG,,WG,1,3,2022-12-06,2024-05-31,2022-12-06/2024-05-31,False,Australia,10.7914/xagc-se62,ANU LPR-200
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,200,False,,False,False,datalogger,5,3G; 4B; 4J; 5G; 8J,3G; 4B; 5G,4J; 8J,2,6,2013-09-15,2026-05-02,2013-09-15/2026-05-02,False,AU; Australia,10.7914/9j20-yq91; 10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,False,Australian National University,ANU LPR-200,201,False,,False,False,datalogger,3,3G; 6K; 8J,3G; 6K,8J,1,3,2013-09-16,2021-11-25,2013-09-16/2021-11-25,False,Australia,10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,202,False,,False,False,datalogger,5,1Q; 5G; 5J; 8J; ZR,5G; 5J,1Q; 8J; ZR,3,6,2010-09-08,2022-06-12,2010-09-08/2022-06-12,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/5G_2018; 10.7914/SN/8J_2012; 10.7914/SN/ZR_2009,ANU LPR-200 (ANUSR); ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,203,False,,False,False,datalogger,4,3G; 4J; 5G; ZR,3G; 5G,4J; ZR,2,5,2009-06-18,2022-06-10,2009-06-18/2022-06-10,False,Australia,10.7914/SN/4J_2014; 10.7914/SN/5G_2018; 10.7914/SN/ZR_2009,ANU LPR-200 (ANUSR); ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,204,False,,False,False,datalogger,1,ZR,,ZR,1,1,2010-09-12,2011-01-04,2010-09-12/2011-01-04,False,Australia,10.7914/SN/ZR_2009,ANU LPR-200 (ANUSR)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,205,False,,False,False,datalogger,5,1Q; 3G; 4J; 6K; 8J,3G; 6K,1Q; 4J; 8J,3,5,2013-09-17,2021-06-19,2013-09-17/2021-06-19,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/6K_2020; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,206,False,,False,False,datalogger,1,1Q,,1Q,1,1,2016-05-16,2017-10-17,2016-05-16/2017-10-17,False,Australia,10.7914/SN/1Q_2016,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,207,False,,False,False,datalogger,2,8J; ZR,,8J; ZR,2,3,2009-06-19,2014-08-02,2009-06-19/2014-08-02,False,Australia,10.7914/SN/8J_2012; 10.7914/SN/ZR_2009,ANU LPR-200 (ANUSR); ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,208,False,,False,False,datalogger,4,6Y; 8J; ZJ; ZR,6Y; ZJ,8J; ZR,2,5,2009-06-17,2028-04-01,2009-06-17/2028-04-01,False,Australia; NZ,10.7914/0zmj-7e94; 10.7914/SN/8J_2012; 10.7914/SN/ZR_2009; 10.7914/jr68-qq17,ANU LPR-200 (ANUSR); ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,209,False,,False,False,datalogger,4,1Q; 3G; 6T; 8J,3G,1Q; 6T; 8J,3,4,2013-09-10,,2013-09-10/,True,AUS; Australia,10.7914/4e87-j738; 10.7914/SN/1Q_2016; 10.7914/SN/8J_2012,ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,210,False,,False,False,datalogger,4,1Q; 4J; 8J; WG,,1Q; 4J; 8J; WG,4,6,2013-09-18,2025-11-01,2013-09-18/2025-11-01,False,Australia,10.7914/SN/1Q_2016; 10.7914/SN/4J_2014; 10.7914/SN/8J_2012; 10.7914/xagc-se62,ANU LPR-200; ANU LPR-200 (Beige Box)
confirmed-ANU-built,ANU is the manufacturer,datalogger,,True,Australian National University,ANU LPR-200,211,False,,False,False,datalogger,2,8J; ZR,,8J; ZR,2,3,2010-04-30,2014-08-03,2010-04-30/2014-08-03,False,Australia,10.7914/SN/8J_2012; 10.7914/SN/ZR_2009,ANU LPR-200 (ANUSR); ANU LPR-200 (Beige Box)
